"","Timestamp","BTCOpen","BTCClose","BTCVolume","BTCCount","BTCReturn","BTCRVol","BTCAmihud","BTCVolLag1","BTCVolLag2","BTCVolLag3","BTCRtnLag1","BTCRtnLag2","BTCRtnLag3","BTCRVolLag1","BTCRVolLag2","BTCRVolLag3","BTCAmhLag1","BTCAmhLag2","BTCAmhLag3","EUROpen","EURClose","EURVolume","EURCount","EURReturn","EURRtnLag1","EURRtnLag2","EURRtnLag3","SPCOpen","SPCClose","SPCVolume","SPCCount","SPCReturn","SPCRtnLag1","SPCRtnLag2","SPCRtnLag3","NASCOpen","NASCClose","NASCVolume","NASCCount","NASCReturn","NASCRtnLag1","NASCRtnLag2","NASCRtnLag3","SPCVOpen","SPCVClose","SPCVVolume","SPCVCount","SPCVReturn","SPCVRtnLag1","SPCVRtnLag2","SPCVRtnLag3","NASCVOpen","NASCVClose","NASCVVolume","NASCVCount","NASCVReturn","NASCVRtnLag1","NASCVRtnLag2","NASCVRtnLag3"
"355","23.01.2021 01:00",33330,33290,195.5,165.5,-0.00120084073271443,1.44201846534612e-06,6.14240783997149e-06,445,545,636.5,-0.000446727726885143,-0.00089192811026706,0,1.99565661967967e-07,7.95535753884568e-07,0,1.00388253232616e-06,1.63656533993956e-06,0,1.2185,1.2185,320,145.5,0,0,-8.20984360708765e-05,0,3831,3830,65882,9715,-0.000261062525957811,-0.00162946100906325,6.50808629956146e-05,-6.51614374849174e-05,13355.75,13355.25,11045,6389,-3.74377597278652e-05,-0.00138423860932768,0.000130720174977839,-0.000299412405396993,3831,3830,65882,9715,-0.000261062525957811,-0.00162946100906325,6.50808629956146e-05,-6.51614374849174e-05,13355.75,13355.25,11045,6389,-3.74377597278652e-05,-0.00138423860932768,0.000130720174977839,-0.000299412405396993
"367","25.01.2021 03:00",32250,32285,385.5,317.5,0.0010846828366482,1.17653685611918e-06,2.81370385641556e-06,195.5,445,545,-0.00120084073271443,-0.000446727726885143,-0.00089192811026706,1.44201846534612e-06,1.99565661967967e-07,7.95535753884568e-07,6.14240783997149e-06,1.00388253232616e-06,1.63656533993956e-06,1.2182,1.218,422,222,-0.000164190132541875,0,0,-8.20984360708765e-05,3841.5,3841.5,10292,3707,0,-0.000261062525957811,-0.00162946100906325,6.50808629956146e-05,13397.75,13398.25,5082,3415,3.73190028408743e-05,-3.74377597278652e-05,-0.00138423860932768,0.000130720174977839,3841.5,3841.5,10292,3707,0,-0.000261062525957811,-0.00162946100906325,6.50808629956146e-05,13397.75,13398.25,5082,3415,3.73190028408743e-05,-3.74377597278652e-05,-0.00138423860932768,0.000130720174977839
"379","25.01.2021 04:00",32585,32585,352.5,287.5,0,0,0,385.5,195.5,445,0.0010846828366482,-0.00120084073271443,-0.000446727726885143,1.17653685611918e-06,1.44201846534612e-06,1.99565661967967e-07,2.81370385641556e-06,6.14240783997149e-06,1.00388253232616e-06,1.2181,1.2181,530.5,212.5,0,-0.000164190132541875,0,0,3846.75,3846.5,11802,4950,-6.49920384976355e-05,0,-0.000261062525957811,-0.00162946100906325,13437.25,13437.25,7266,4843,0,3.73190028408743e-05,-3.74377597278652e-05,-0.00138423860932768,3846.75,3846.5,11802,4950,-6.49920384976355e-05,0,-0.000261062525957811,-0.00162946100906325,13437.25,13437.25,7266,4843,0,3.73190028408743e-05,-3.74377597278652e-05,-0.00138423860932768
"391","25.01.2021 05:00",32925,32930,287,225.5,0.000151848758928708,2.30580455881888e-08,5.29089752364835e-07,352.5,385.5,195.5,0,0.0010846828366482,-0.00120084073271443,0,1.17653685611918e-06,1.44201846534612e-06,0,2.81370385641556e-06,6.14240783997149e-06,1.2178,1.2178,822.5,353,0,0,-0.000164190132541875,0,3845.25,3845.5,6907,3138,6.50131651891428e-05,-6.49920384976355e-05,0,-0.000261062525957811,13439,13438.5,3648,2669,-3.72058413216081e-05,0,3.73190028408743e-05,-3.74377597278652e-05,3845.25,3845.5,6907,3138,6.50131651891428e-05,-6.49920384976355e-05,0,-0.000261062525957811,13439,13438.5,3648,2669,-3.72058413216081e-05,0,3.73190028408743e-05,-3.74377597278652e-05
"403","25.01.2021 06:00",32820,32815,151,142.5,-0.000152357736258324,2.3212879797761e-08,1.00899163084983e-06,287,352.5,385.5,0.000151848758928708,0,0.0010846828366482,2.30580455881888e-08,0,1.17653685611918e-06,5.29089752364835e-07,0,2.81370385641556e-06,1.2184,1.2184,569,254.5,0,0,0,-0.000164190132541875,3850.75,3851.25,8906,3344,0.000129836406310702,6.50131651891428e-05,-6.49920384976355e-05,0,13457.5,13459.5,3804,2724,0.000148604971109023,-3.72058413216081e-05,0,3.73190028408743e-05,3850.75,3851.25,8906,3344,0.000129836406310702,6.50131651891428e-05,-6.49920384976355e-05,0,13457.5,13459.5,3804,2724,0.000148604971109023,-3.72058413216081e-05,0,3.73190028408743e-05
"415","25.01.2021 07:00",33617.5,33717.5,373.5,305.5,0.00297022569298733,8.82224066728205e-06,7.95241149394197e-06,151,287,352.5,-0.000152357736258324,0.000151848758928708,0,2.3212879797761e-08,2.30580455881888e-08,0,1.00899163084983e-06,5.29089752364835e-07,0,1.2189,1.2189,429.5,236.5,0,0,0,0,3849,3849,5120,1962,0,0.000129836406310702,6.50131651891428e-05,-6.49920384976355e-05,13455,13454.75,2168,1629,-1.85806259818122e-05,0.000148604971109023,-3.72058413216081e-05,0,3849,3849,5120,1962,0,0.000129836406310702,6.50131651891428e-05,-6.49920384976355e-05,13455,13454.75,2168,1629,-1.85806259818122e-05,0.000148604971109023,-3.72058413216081e-05,0
"427","25.01.2021 08:00",33430,33440,301.5,237.5,0.000299087784492613,8.94535028326998e-08,9.91999285215964e-07,373.5,151,287,0.00297022569298733,-0.000152357736258324,0.000151848758928708,8.82224066728205e-06,2.3212879797761e-08,2.30580455881888e-08,7.95241149394197e-06,1.00899163084983e-06,5.29089752364835e-07,1.219,1.2189,400.5,175.5,-8.2037819480768e-05,0,0,0,3849,3849.25,3509,1382,6.49498262834669e-05,0,0.000129836406310702,6.50131651891428e-05,13457.25,13458,1489,1099,5.57304873769482e-05,-1.85806259818122e-05,0.000148604971109023,-3.72058413216081e-05,3849,3849.25,3509,1382,6.49498262834669e-05,0,0.000129836406310702,6.50131651891428e-05,13457.25,13458,1489,1099,5.57304873769482e-05,-1.85806259818122e-05,0.000148604971109023,-3.72058413216081e-05
"439","25.01.2021 09:00",33350,33380,204,173.5,0.000899145872057971,8.0846329923889e-07,4.40757780420574e-06,301.5,373.5,151,0.000299087784492613,0.00297022569298733,-0.000152357736258324,8.94535028326998e-08,8.82224066728205e-06,2.3212879797761e-08,9.91999285215964e-07,7.95241149394197e-06,1.00899163084983e-06,1.2194,1.2194,298.5,172,0,-8.2037819480768e-05,0,0,3848.75,3849.75,5140,2064,0.000259790869812093,6.49498262834669e-05,0,0.000129836406310702,13459.25,13460.25,2871,2110,7.42955850192573e-05,5.57304873769482e-05,-1.85806259818122e-05,0.000148604971109023,3848.75,3849.75,5140,2064,0.000259790869812093,6.49498262834669e-05,0,0.000129836406310702,13459.25,13460.25,2871,2110,7.42955850192573e-05,5.57304873769482e-05,-1.85806259818122e-05,0.000148604971109023
"451","25.01.2021 10:00",33545,33545,321,218.5,0,0,0,204,301.5,373.5,0.000899145872057971,0.000299087784492613,0.00297022569298733,8.0846329923889e-07,8.94535028326998e-08,8.82224066728205e-06,4.40757780420574e-06,9.91999285215964e-07,7.95241149394197e-06,1.219,1.219,856.5,359,0,0,-8.2037819480768e-05,0,3850,3849.5,4736,1846,-0.000129878563726038,0.000259790869812093,6.49498262834669e-05,0,13459.5,13459.25,2109,1525,-1.85744137457533e-05,7.42955850192573e-05,5.57304873769482e-05,-1.85806259818122e-05,3850,3849.5,4736,1846,-0.000129878563726038,0.000259790869812093,6.49498262834669e-05,0,13459.5,13459.25,2109,1525,-1.85744137457533e-05,7.42955850192573e-05,5.57304873769482e-05,-1.85806259818122e-05
"463","25.01.2021 11:00",33420,33420,144,131,0,0,0,321,204,301.5,0,0.000899145872057971,0.000299087784492613,0,8.0846329923889e-07,8.94535028326998e-08,0,4.40757780420574e-06,9.91999285215964e-07,1.2193,1.2192,524,320.5,-8.20176338372225e-05,0,0,-8.2037819480768e-05,3852.25,3852.25,7129,2659,0,-0.000129878563726038,0.000259790869812093,6.49498262834669e-05,13472.5,13476,3769,2482,0.000259754718792138,-1.85744137457533e-05,7.42955850192573e-05,5.57304873769482e-05,3852.25,3852.25,7129,2659,0,-0.000129878563726038,0.000259790869812093,6.49498262834669e-05,13472.5,13476,3769,2482,0.000259754718792138,-1.85744137457533e-05,7.42955850192573e-05,5.57304873769482e-05
"475","25.01.2021 12:00",33475,33505,137.5,132.5,0.000895789847897177,8.02439451595648e-07,6.51483525743401e-06,144,321,204,0,0,0.000899145872057971,0,0,8.0846329923889e-07,0,0,4.40757780420574e-06,1.2187,1.2186,912,507,-8.20580150626415e-05,-8.20176338372225e-05,0,0,3845,3846,17484,6333,0.000260044208980403,0,-0.000129878563726038,0.000259790869812093,13473.25,13475.25,5602,4122,0.000148431267318117,0.000259754718792138,-1.85744137457533e-05,7.42955850192573e-05,3845,3846,17484,6333,0.000260044208980403,0,-0.000129878563726038,0.000259790869812093,13473.25,13475.25,5602,4122,0.000148431267318117,0.000259754718792138,-1.85744137457533e-05,7.42955850192573e-05
"487","25.01.2021 13:00",33030,33030,357.5,293,0,0,0,137.5,144,321,0.000895789847897177,0,0,8.02439451595648e-07,0,0,6.51483525743401e-06,0,0,1.2161,1.2161,3034,1290,0,-8.20580150626415e-05,-8.20176338372225e-05,0,3843.75,3843.25,11776,3820,-0.000130089762118146,0.000260044208980403,0,-0.000129878563726038,13483.5,13483.75,8009,5351,1.85410080746351e-05,0.000148431267318117,0.000259754718792138,-1.85744137457533e-05,3843.75,3843.25,11776,3820,-0.000130089762118146,0.000260044208980403,0,-0.000129878563726038,13483.5,13483.75,8009,5351,1.85410080746351e-05,0.000148431267318117,0.000259754718792138,-1.85744137457533e-05
"499","25.01.2021 14:00",33175,33175,214,182,0,0,0,357.5,137.5,144,0,0.000895789847897177,0,0,8.02439451595648e-07,0,0,6.51483525743401e-06,0,1.2169,1.217,2311,918,8.21726447727822e-05,0,-8.20580150626415e-05,-8.20176338372225e-05,3846.5,3847.25,11546,3504,0.000194963444972274,-0.000130089762118146,0.000260044208980403,0,13487.25,13490.5,4906,3344,0.000240939293730591,1.85410080746351e-05,0.000148431267318117,0.000259754718792138,3846.5,3847.25,11546,3504,0.000194963444972274,-0.000130089762118146,0.000260044208980403,0,13487.25,13490.5,4906,3344,0.000240939293730591,1.85410080746351e-05,0.000148431267318117,0.000259754718792138
"511","25.01.2021 15:00",33260,33240,231,199.5,-0.000601503777534873,3.61806794388722e-07,2.60391245686092e-06,214,357.5,137.5,0,0,0.000895789847897177,0,0,8.02439451595648e-07,0,0,6.51483525743401e-06,1.2171,1.217,1031.5,512.5,-8.21658929840707e-05,8.21726447727822e-05,0,-8.20580150626415e-05,3843.5,3842.75,21985,6583,-0.000195153684146021,0.000194963444972274,-0.000130089762118146,0.000260044208980403,13479.75,13478.25,6461,4435,-0.000111284220013275,0.000240939293730591,1.85410080746351e-05,0.000148431267318117,3843.5,3842.75,21985,6583,-0.000195153684146021,0.000194963444972274,-0.000130089762118146,0.000260044208980403,13479.75,13478.25,6461,4435,-0.000111284220013275,0.000240939293730591,1.85410080746351e-05,0.000148431267318117
"523","25.01.2021 16:00",34277.5,34275,599,453.5,-7.29368002954089e-05,5.31977683733237e-09,1.2176427428282e-07,231,214,357.5,-0.000601503777534873,0,0,3.61806794388722e-07,0,0,2.60391245686092e-06,0,0,1.2166,1.2167,869.5,461,8.21929067984228e-05,-8.21658929840707e-05,8.21726447727822e-05,0,3834.75,3834.75,37467,11731,0,-0.000195153684146021,0.000194963444972274,-0.000130089762118146,13478.75,13476,14649,10003,-0.000204045669837782,-0.000111284220013275,0.000240939293730591,1.85410080746351e-05,3834.75,3834.75,37467,11731,0,-0.000195153684146021,0.000194963444972274,-0.000130089762118146,13478.75,13476,14649,10003,-0.000204045669837782,-0.000111284220013275,0.000240939293730591,1.85410080746351e-05
"535","25.01.2021 17:00",34620,34620,663,493,0,0,0,599,231,214,-7.29368002954089e-05,-0.000601503777534873,0,5.31977683733237e-09,3.61806794388722e-07,0,1.2176427428282e-07,2.60391245686092e-06,0,1.2162,1.2161,1209.5,529.5,-8.22266990554987e-05,8.21929067984228e-05,-8.21658929840707e-05,8.21726447727822e-05,3836.75,3836.5,66002,17531,-6.51614374849174e-05,0,-0.000195153684146021,0.000194963444972274,13484.25,13482,16921,11446,-0.000166875261129462,-0.000204045669837782,-0.000111284220013275,0.000240939293730591,3836.75,3836.5,66002,17531,-6.51614374849174e-05,0,-0.000195153684146021,0.000194963444972274,13484.25,13482,16921,11446,-0.000166875261129462,-0.000204045669837782,-0.000111284220013275,0.000240939293730591
"547","25.01.2021 18:00",34490,34490,714.5,574,0,0,0,663,599,231,0,-7.29368002954089e-05,-0.000601503777534873,0,5.31977683733237e-09,3.61806794388722e-07,0,1.2176427428282e-07,2.60391245686092e-06,1.2136,1.2133,3098,1269,-0.000247228976495123,-8.22266990554987e-05,8.21929067984228e-05,-8.21658929840707e-05,3843.25,3841.5,170521,39767,-0.000455447485020244,-6.51614374849174e-05,0,-0.000195153684146021,13539.25,13539.5,73133,48247,1.84646632526153e-05,-0.000166875261129462,-0.000204045669837782,-0.000111284220013275,3843.25,3841.5,170521,39767,-0.000455447485020244,-6.51614374849174e-05,0,-0.000195153684146021,13539.25,13539.5,73133,48247,1.84646632526153e-05,-0.000166875261129462,-0.000204045669837782,-0.000111284220013275
"559","25.01.2021 19:00",34495,34450,703,512.5,-0.00130538853840356,1.70403923619539e-06,1.85688270043181e-06,714.5,663,599,0,0,-7.29368002954089e-05,0,0,5.31977683733237e-09,0,0,1.2176427428282e-07,1.214,1.2143,2752,1232,0.000247086440329669,-0.000247228976495123,-8.22266990554987e-05,8.21929067984228e-05,3821.25,3816.5,247290,54486,-0.00124382196651851,-0.000455447485020244,-6.51614374849174e-05,0,13366.75,13348,120858,77146,-0.00140371914981685,1.84646632526153e-05,-0.000166875261129462,-0.000204045669837782,3821.25,3816.5,247290,54486,-0.00124382196651851,-0.000455447485020244,-6.51614374849174e-05,0,13366.75,13348,120858,77146,-0.00140371914981685,1.84646632526153e-05,-0.000166875261129462,-0.000204045669837782
"571","25.01.2021 20:00",33885,33860,1219.5,892.5,-0.000738061883087227,5.44735343266263e-07,6.05216796299489e-07,703,714.5,663,-0.00130538853840356,0,0,1.70403923619539e-06,0,0,1.85688270043181e-06,0,0,1.2149,1.215,1597,777,8.23079139523897e-05,0.000247086440329669,-0.000247228976495123,-8.22266990554987e-05,3827.25,3827.5,429481,113172,6.53189196491155e-05,-0.00124382196651851,-0.000455447485020244,-6.51614374849174e-05,13395.5,13399,140532,95760,0.000261247645592988,-0.00140371914981685,1.84646632526153e-05,-0.000166875261129462,3827.25,3827.5,429481,113172,6.53189196491155e-05,-0.00124382196651851,-0.000455447485020244,-6.51614374849174e-05,13395.5,13399,140532,95760,0.000261247645592988,-0.00140371914981685,1.84646632526153e-05,-0.000166875261129462
"583","25.01.2021 21:00",33750,33780,485,360.5,0.000888494061115352,7.89421696637252e-07,1.83194651776361e-06,1219.5,703,714.5,-0.000738061883087227,-0.00130538853840356,0,5.44735343266263e-07,1.70403923619539e-06,0,6.05216796299489e-07,1.85688270043181e-06,0,1.2158,1.2158,1076,506,0,8.23079139523897e-05,0.000247086440329669,-0.000247228976495123,3834.75,3834.5,187560,45820,-6.51954233035212e-05,6.53189196491155e-05,-0.00124382196651851,-0.000455447485020244,13421,13419,67621,43733,-0.000149031296848179,0.000261247645592988,-0.00140371914981685,1.84646632526153e-05,3834.75,3834.5,187560,45820,-6.51954233035212e-05,6.53189196491155e-05,-0.00124382196651851,-0.000455447485020244,13421,13419,67621,43733,-0.000149031296848179,0.000261247645592988,-0.00140371914981685,1.84646632526153e-05
"595","25.01.2021 22:00",33655,33660,481.5,371.5,0.000148555299983144,2.20686771530819e-08,3.08526064347132e-07,485,1219.5,703,0.000888494061115352,-0.000738061883087227,-0.00130538853840356,7.89421696637252e-07,5.44735343266263e-07,1.70403923619539e-06,1.83194651776361e-06,6.05216796299489e-07,1.85688270043181e-06,1.2156,1.2156,441.5,242.5,0,0,8.23079139523897e-05,0.000247086440329669,3838,3838.5,130427,28344,0.000130267700308551,-6.51954233035212e-05,6.53189196491155e-05,-0.00124382196651851,13429.25,13434.5,51767,32671,0.000390861295750611,-0.000149031296848179,0.000261247645592988,-0.00140371914981685,3838,3838.5,130427,28344,0.000130267700308551,-6.51954233035212e-05,6.53189196491155e-05,-0.00124382196651851,13429.25,13434.5,51767,32671,0.000390861295750611,-0.000149031296848179,0.000261247645592988,-0.00140371914981685
"607","25.01.2021 23:00",33625,33425,407.5,311,-0.00596571493399622,3.55897546737056e-05,1.46397912490705e-05,481.5,485,1219.5,0.000148555299983144,0.000888494061115352,-0.000738061883087227,2.20686771530819e-08,7.89421696637252e-07,5.44735343266263e-07,3.08526064347132e-07,1.83194651776361e-06,6.05216796299489e-07,1.2151,1.2152,440.5,230,8.22943669970266e-05,0,0,8.23079139523897e-05,3838.75,3837.75,94319,22417,-0.000260535401721995,0.000130267700308551,-6.51954233035212e-05,6.53189196491155e-05,13440.5,13436.5,41764,26180,-0.000297652269935611,0.000390861295750611,-0.000149031296848179,0.000261247645592988,3838.75,3837.75,94319,22417,-0.000260535401721995,0.000130267700308551,-6.51954233035212e-05,6.53189196491155e-05,13440.5,13436.5,41764,26180,-0.000297652269935611,0.000390861295750611,-0.000149031296848179,0.000261247645592988
"619","26.01.2021 00:00",33440,33455,715.5,568.5,0.000448464018280248,2.01119975692067e-07,6.26784092634868e-07,407.5,481.5,485,-0.00596571493399622,0.000148555299983144,0.000888494061115352,3.55897546737056e-05,2.20686771530819e-08,7.89421696637252e-07,1.46397912490705e-05,3.08526064347132e-07,1.83194651776361e-06,1.2155,1.2155,369.5,198.5,0,8.22943669970266e-05,0,0,3848,3848.25,190526,38955,6.49667045866664e-05,-0.000260535401721995,0.000130267700308551,-6.51954233035212e-05,13476.25,13474,64389,40182,-0.000166974332721281,-0.000297652269935611,0.000390861295750611,-0.000149031296848179,3848,3848.25,190526,38955,6.49667045866664e-05,-0.000260535401721995,0.000130267700308551,-6.51954233035212e-05,13476.25,13474,64389,40182,-0.000166974332721281,-0.000297652269935611,0.000390861295750611,-0.000149031296848179
"628","26.01.2021 01:00",32665,32502.5,385.5,295,-0.00498715883852618,2.48717532806898e-05,1.29368582062936e-05,715.5,407.5,481.5,0.000448464018280248,-0.00596571493399622,0.000148555299983144,2.01119975692067e-07,3.55897546737056e-05,2.20686771530819e-08,6.26784092634868e-07,1.46397912490705e-05,3.08526064347132e-07,1.2155,1.2155,235,129.5,0,0,8.22943669970266e-05,0,3847.25,3847,45157,6958,-6.49835916668451e-05,6.49667045866664e-05,-0.000260535401721995,0.000130267700308551,13464.25,13464.25,9600,5650,0,-0.000166974332721281,-0.000297652269935611,0.000390861295750611,3847.25,3847,45157,6958,-6.49835916668451e-05,6.49667045866664e-05,-0.000260535401721995,0.000130267700308551,13464.25,13464.25,9600,5650,0,-0.000166974332721281,-0.000297652269935611,0.000390861295750611
"640","26.01.2021 03:00",32240,32240,216.5,180,0,0,0,385.5,715.5,407.5,-0.00498715883852618,0.000448464018280248,-0.00596571493399622,2.48717532806898e-05,2.01119975692067e-07,3.55897546737056e-05,1.29368582062936e-05,6.26784092634868e-07,1.46397912490705e-05,1.2157,1.2157,379.5,130,0,0,0,8.22943669970266e-05,3846,3845.5,6048,2299,-0.000130013651617134,-6.49835916668451e-05,6.49667045866664e-05,-0.000260535401721995,13466,13463,2790,1979,-0.000222808125991847,0,-0.000166974332721281,-0.000297652269935611,3846,3845.5,6048,2299,-0.000130013651617134,-6.49835916668451e-05,6.49667045866664e-05,-0.000260535401721995,13466,13463,2790,1979,-0.000222808125991847,0,-0.000166974332721281,-0.000297652269935611
"652","26.01.2021 04:00",32500,32500,313.5,255,0,0,0,216.5,385.5,715.5,0,-0.00498715883852618,0.000448464018280248,0,2.48717532806898e-05,2.01119975692067e-07,0,1.29368582062936e-05,6.26784092634868e-07,1.2147,1.2147,460,246,0,0,0,0,3841.5,3841.75,7987,3354,6.50766277523473e-05,-0.000130013651617134,-6.49835916668451e-05,6.49667045866664e-05,13446,13445.25,2657,1971,-5.57802259244511e-05,-0.000222808125991847,0,-0.000166974332721281,3841.5,3841.75,7987,3354,6.50766277523473e-05,-0.000130013651617134,-6.49835916668451e-05,6.49667045866664e-05,13446,13445.25,2657,1971,-5.57802259244511e-05,-0.000222808125991847,0,-0.000166974332721281
"664","26.01.2021 05:00",32740,32740,313,248,0,0,0,313.5,216.5,385.5,0,0,-0.00498715883852618,0,0,2.48717532806898e-05,0,0,1.29368582062936e-05,1.2158,1.2158,548.5,270.5,0,0,0,0,3839,3839.75,10198,4022,0.000195344294940725,6.50766277523473e-05,-0.000130013651617134,-6.49835916668451e-05,13443,13445.5,2765,1997,0.000185953103162717,-5.57802259244511e-05,-0.000222808125991847,0,3839,3839.75,10198,4022,0.000195344294940725,6.50766277523473e-05,-0.000130013651617134,-6.49835916668451e-05,13443,13445.5,2765,1997,0.000185953103162717,-5.57802259244511e-05,-0.000222808125991847,0
"676","26.01.2021 06:00",32330,32337.5,349,257.5,0.000231955774806281,5.3803481465982e-08,6.64629727238626e-07,313,313.5,216.5,0,0,0,0,0,0,0,0,0,1.2156,1.2156,314.5,171,0,0,0,0,3833.75,3833.75,10949,4197,0,0.000195344294940725,6.50766277523473e-05,-0.000130013651617134,13431.5,13432.25,2791,2053,5.58373272667723e-05,0.000185953103162717,-5.57802259244511e-05,-0.000222808125991847,3833.75,3833.75,10949,4197,0,0.000195344294940725,6.50766277523473e-05,-0.000130013651617134,13431.5,13432.25,2791,2053,5.58373272667723e-05,0.000185953103162717,-5.57802259244511e-05,-0.000222808125991847
"688","26.01.2021 07:00",31530,31500,487.5,378.5,-0.000951927725381552,9.06166394350095e-07,1.95267225719293e-06,349,313,313.5,0.000231955774806281,0,0,5.3803481465982e-08,0,0,6.64629727238626e-07,0,0,1.2153,1.2153,357.5,214.5,0,0,0,0,3833.25,3833.25,6376,2673,0,0,0.000195344294940725,6.50766277523473e-05,13429.25,13430.25,2082,1498,7.44615499517209e-05,5.58373272667723e-05,0.000185953103162717,-5.57802259244511e-05,3833.25,3833.25,6376,2673,0,0,0.000195344294940725,6.50766277523473e-05,13429.25,13430.25,2082,1498,7.44615499517209e-05,5.58373272667723e-05,0.000185953103162717,-5.57802259244511e-05
"700","26.01.2021 08:00",31990,31990,260,216.5,0,0,0,487.5,349,313,-0.000951927725381552,0.000231955774806281,0,9.06166394350095e-07,5.3803481465982e-08,0,1.95267225719293e-06,6.64629727238626e-07,0,1.2144,1.2144,681.5,294.5,0,0,0,0,3824.75,3824.5,15627,5130,-6.53658855682693e-05,0,0,0.000195344294940725,13389,13387.75,4731,3189,-9.33645794152227e-05,7.44615499517209e-05,5.58373272667723e-05,0.000185953103162717,3824.75,3824.5,15627,5130,-6.53658855682693e-05,0,0,0.000195344294940725,13389,13387.75,4731,3189,-9.33645794152227e-05,7.44615499517209e-05,5.58373272667723e-05,0.000185953103162717
"712","26.01.2021 09:00",32085,32085,206.5,178.5,0,0,0,260,487.5,349,0,-0.000951927725381552,0.000231955774806281,0,9.06166394350095e-07,5.3803481465982e-08,0,1.95267225719293e-06,6.64629727238626e-07,1.2144,1.2144,364.5,198,0,0,0,0,3826.5,3826.25,6751,2732,-6.5335990353077e-05,-6.53658855682693e-05,0,0,13402.5,13402.25,2819,2077,-1.86534103114866e-05,-9.33645794152227e-05,7.44615499517209e-05,5.58373272667723e-05,3826.5,3826.25,6751,2732,-6.5335990353077e-05,-6.53658855682693e-05,0,0,13402.5,13402.25,2819,2077,-1.86534103114866e-05,-9.33645794152227e-05,7.44615499517209e-05,5.58373272667723e-05
